Action_ID,R_S_Yaw,R_S_Pitch,R_S_Roll,R_E_Yaw,R_E_Pitch,R_E_Roll,R_W_Yaw,R_W_Pitch,R_W_Roll,L_S_Yaw,L_S_Pitch,L_S_Roll,L_E_Yaw,L_E_Pitch,L_E_Roll,L_W_Yaw,L_W_Pitch,L_W_Roll
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.43,24.40,-85.55,-105.95,-74.11,21.99,72.79,-70.60,-73.16
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.32,24.64,-85.72,-105.95,-74.11,21.99,72.79,-70.60,-73.16
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.32,24.64,-85.72,-105.95,-74.11,21.99,72.79,-70.60,-73.16
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.32,24.64,-85.72,-105.95,-74.11,21.99,72.79,-70.60,-73.16
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.32,24.64,-85.72,-105.95,-74.11,21.99,72.68,-70.77,-72.93
1,-43.62,19.93,67.05,-27.33,-77.49,9.57,174.62,-75.26,142.37,85.32,24.64,-85.72,-105.95,-74.11,21.99,72.68,-70.77,-72.93
1,-43.62,19.93,67.05,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.32,24.64,-85.72,-106.03,-74.23,21.91,72.68,-70.77,-72.93
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.22,24.56,-85.60,-106.03,-74.23,21.91,72.68,-70.77,-72.93
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.22,24.56,-85.60,-106.03,-74.23,21.91,72.68,-70.77,-72.93
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.22,24.56,-85.60,-106.03,-74.23,21.91,72.68,-70.77,-72.93
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.22,24.56,-85.60,-106.03,-74.23,21.91,72.68,-70.85,-72.87
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,174.24,-75.26,142.71,85.22,24.56,-85.60,-106.33,-74.26,22.03,72.68,-70.85,-72.87
1,-43.45,19.73,67.34,-26.80,-77.47,9.33,175.08,-75.37,141.90,85.22,24.56,-85.60,-106.33,-74.26,22.03,72.68,-70.85,-72.87
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.08,-75.37,141.90,85.21,24.39,-85.54,-106.33,-74.26,22.03,72.68,-70.85,-72.87
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.08,-75.37,141.90,85.21,24.39,-85.54,-106.33,-74.26,22.03,72.68,-70.85,-72.87
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.08,-75.37,141.90,85.21,24.39,-85.54,-106.33,-74.26,22.03,72.68,-70.85,-72.87
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.08,-75.37,141.90,85.21,24.39,-85.54,-106.33,-74.26,22.03,72.14,-70.67,-72.34
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.18,-75.37,141.84,85.21,24.39,-85.54,-106.25,-74.25,21.84,72.14,-70.67,-72.34
1,-43.83,19.51,66.75,-27.05,-77.49,10.02,175.18,-75.37,141.84,85.21,24.39,-85.54,-106.25,-74.25,21.84,72.14,-70.67,-72.34
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.18,-75.37,141.84,85.21,24.39,-85.54,-106.25,-74.25,21.84,72.14,-70.67,-72.34
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.18,-75.37,141.84,85.35,24.46,-85.43,-106.25,-74.25,21.84,72.14,-70.67,-72.34
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.18,-75.37,141.84,85.35,24.46,-85.43,-106.25,-74.25,21.84,72.14,-70.67,-72.34
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.18,-75.37,141.84,85.35,24.46,-85.43,-106.25,-74.25,21.84,72.20,-70.70,-72.33
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.31,-75.41,141.66,85.35,24.46,-85.43,-106.33,-74.23,21.98,72.20,-70.70,-72.33
1,-43.87,19.54,66.78,-26.43,-77.46,9.71,175.31,-75.41,141.66,85.35,24.46,-85.43,-106.33,-74.23,21.98,72.20,-70.70,-72.33
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.41,141.66,85.35,24.46,-85.43,-106.33,-74.23,21.98,72.20,-70.70,-72.33
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.41,141.66,85.34,24.39,-85.44,-106.33,-74.23,21.98,72.20,-70.70,-72.33
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.41,141.66,85.34,24.39,-85.44,-106.33,-74.23,21.98,72.20,-70.70,-72.33
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.41,141.66,85.34,24.39,-85.44,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.26,141.68,85.34,24.39,-85.44,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.72,19.71,66.96,-24.43,-77.60,7.75,175.31,-75.26,141.68,85.34,24.39,-85.44,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.72,19.71,66.96,-24.27,-77.58,7.81,175.31,-75.26,141.68,85.34,24.39,-85.44,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.48,19.90,67.24,-24.27,-77.58,7.81,175.31,-75.26,141.68,85.20,24.85,-85.36,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.48,19.90,67.24,-24.27,-77.58,7.81,175.31,-75.26,141.68,85.20,24.85,-85.36,-106.63,-74.31,22.25,72.57,-70.76,-72.81
1,-43.48,19.90,67.24,-24.27,-77.58,7.81,175.49,-75.20,141.45,85.20,24.85,-85.36,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.90,67.24,-24.27,-77.58,7.81,175.49,-75.20,141.45,85.20,24.85,-85.36,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.90,67.24,-24.27,-77.58,7.81,175.49,-75.20,141.45,85.20,24.85,-85.36,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.90,67.24,-24.15,-77.64,8.03,175.49,-75.20,141.45,85.20,24.85,-85.36,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.49,-75.20,141.45,85.13,24.71,-85.72,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.49,-75.20,141.45,85.13,24.71,-85.72,-106.48,-74.20,22.23,72.55,-70.76,-72.70
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.74,-75.20,141.20,85.13,24.71,-85.72,-106.04,-74.12,21.84,72.60,-70.80,-72.76
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.74,-75.20,141.20,85.13,24.71,-85.72,-106.04,-74.12,21.84,72.60,-70.80,-72.76
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.74,-75.20,141.20,85.13,24.71,-85.72,-106.04,-74.12,21.84,72.60,-70.80,-72.76
1,-43.48,19.89,67.21,-24.15,-77.64,8.03,175.74,-75.20,141.20,85.13,24.71,-85.72,-106.04,-74.12,21.84,72.60,-70.80,-72.76
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.74,-75.20,141.20,85.13,24.71,-85.72,-106.04,-74.12,21.84,72.60,-70.80,-72.76
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.74,-75.20,141.20,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.60,-70.80,-72.76
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.91,-75.20,141.00,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.27,-70.67,-72.60
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.91,-75.20,141.00,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.27,-70.67,-72.60
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.91,-75.20,141.00,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.27,-70.67,-72.60
1,-43.56,20.06,66.91,-23.53,-77.75,7.60,175.91,-75.20,141.00,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.27,-70.67,-72.60
1,-43.56,20.06,66.91,-24.27,-77.80,8.72,175.91,-75.20,141.00,84.91,25.04,-85.75,-106.09,-74.10,21.90,72.27,-70.67,-72.60
1,-43.31,20.31,67.13,-24.27,-77.80,8.72,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.27,-70.67,-72.60
1,-43.31,20.31,67.13,-24.27,-77.80,8.72,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.31,-70.46,-72.75
1,-43.31,20.31,67.13,-24.27,-77.80,8.72,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.31,-70.46,-72.75
1,-43.31,20.31,67.13,-24.27,-77.80,8.72,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.31,-70.46,-72.75
1,-43.31,20.31,67.13,-24.27,-77.80,8.72,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.31,-70.46,-72.75
1,-43.31,20.31,67.13,-23.41,-77.93,8.06,175.96,-75.28,141.01,85.14,24.37,-85.67,-105.86,-74.07,21.65,72.31,-70.46,-72.75
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.55,-74.04,21.33,72.31,-70.46,-72.75
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.55,-74.04,21.33,72.33,-70.52,-72.74
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.55,-74.04,21.33,72.33,-70.52,-72.74
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.55,-74.04,21.33,72.33,-70.52,-72.74
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.55,-74.04,21.33,72.33,-70.52,-72.74
1,-43.45,20.04,66.98,-23.41,-77.93,8.06,175.97,-75.19,140.99,85.17,24.39,-85.71,-105.71,-73.95,21.56,72.33,-70.52,-72.74
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.71,-73.95,21.56,72.33,-70.52,-72.74
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.71,-73.95,21.56,72.17,-70.50,-72.62
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.71,-73.95,21.56,72.17,-70.50,-72.62
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.71,-73.95,21.56,72.17,-70.50,-72.62
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.71,-73.95,21.56,72.17,-70.50,-72.62
1,-43.66,19.55,66.70,-23.55,-78.03,8.65,176.35,-75.31,140.64,84.90,24.98,-85.73,-105.67,-73.91,21.66,72.17,-70.50,-72.62
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.37,-75.36,140.68,84.90,24.98,-85.73,-105.67,-73.91,21.66,72.17,-70.50,-72.62
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.37,-75.36,140.68,84.91,24.84,-85.52,-105.67,-73.91,21.66,72.03,-70.47,-72.53
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.37,-75.36,140.68,84.91,24.84,-85.52,-105.67,-73.91,21.66,72.03,-70.47,-72.53
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.37,-75.36,140.68,84.91,24.84,-85.52,-105.67,-73.91,21.66,72.03,-70.47,-72.53
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.37,-75.36,140.68,84.91,24.84,-85.52,-105.67,-73.91,21.66,72.03,-70.47,-72.53
1,-43.29,20.00,67.07,-23.87,-78.07,9.36,176.63,-75.30,140.47,84.91,24.84,-85.52,-105.70,-73.95,21.62,72.03,-70.47,-72.53
1,-43.29,20.00,67.07,-23.23,-78.19,8.88,176.63,-75.30,140.47,84.91,24.84,-85.52,-105.70,-73.95,21.62,72.03,-70.47,-72.53
1,-43.33,19.70,67.01,-23.23,-78.19,8.88,176.63,-75.30,140.47,85.04,24.42,-85.48,-105.70,-73.95,21.62,72.02,-70.58,-72.45
1,-43.33,19.70,67.01,-23.23,-78.19,8.88,176.63,-75.30,140.47,85.04,24.42,-85.48,-105.70,-73.95,21.62,72.02,-70.58,-72.45
1,-43.33,19.70,67.01,-23.23,-78.19,8.88,176.63,-75.30,140.47,85.04,24.42,-85.48,-105.70,-73.95,21.62,72.02,-70.58,-72.45
1,-43.33,19.70,67.01,-23.23,-78.19,8.88,176.63,-75.30,140.47,85.04,24.42,-85.48,-105.91,-73.90,21.63,72.02,-70.58,-72.45
1,-43.33,19.70,67.01,-23.23,-78.19,8.88,177.20,-75.37,139.86,85.04,24.42,-85.48,-105.91,-73.90,21.63,72.02,-70.58,-72.45
1,-43.33,19.70,67.01,-22.96,-78.25,8.88,177.20,-75.37,139.86,85.04,24.42,-85.48,-105.91,-73.90,21.63,72.02,-70.58,-72.45
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,177.20,-75.37,139.86,85.20,24.38,-85.54,-105.91,-73.90,21.63,72.14,-70.63,-72.70
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,177.20,-75.37,139.86,85.20,24.38,-85.54,-105.91,-73.90,21.63,72.14,-70.63,-72.70
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,177.20,-75.37,139.86,85.20,24.38,-85.54,-105.91,-73.90,21.63,72.14,-70.63,-72.70
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,177.20,-75.37,139.86,85.20,24.38,-85.54,-105.91,-73.74,21.50,72.14,-70.63,-72.70
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,176.96,-75.35,140.12,85.20,24.38,-85.54,-105.91,-73.74,21.50,72.14,-70.63,-72.70
1,-43.19,19.97,67.11,-22.96,-78.25,8.88,176.96,-75.35,140.12,85.20,24.38,-85.54,-105.91,-73.74,21.50,72.14,-70.63,-72.70
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.96,-75.35,140.12,85.20,24.38,-85.54,-105.91,-73.74,21.50,71.47,-70.50,-71.95
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.96,-75.35,140.12,85.17,24.58,-85.61,-105.91,-73.74,21.50,71.47,-70.50,-71.95
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.96,-75.35,140.12,85.17,24.58,-85.61,-105.91,-73.74,21.50,71.47,-70.50,-71.95
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.69,-75.27,140.44,85.17,24.58,-85.61,-105.70,-73.76,21.20,71.47,-70.50,-71.95
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.69,-75.27,140.44,85.17,24.58,-85.61,-105.70,-73.76,21.20,71.47,-70.50,-71.95
1,-43.13,19.88,67.00,-23.30,-78.25,9.51,176.69,-75.27,140.44,85.17,24.58,-85.61,-105.70,-73.76,21.20,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.69,-75.27,140.44,85.17,24.58,-85.61,-105.70,-73.76,21.20,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.69,-75.27,140.44,85.19,24.88,-85.50,-105.70,-73.76,21.20,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.69,-75.27,140.44,85.19,24.88,-85.50,-105.67,-73.81,21.29,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.88,-75.23,140.26,85.19,24.88,-85.50,-105.67,-73.81,21.29,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.88,-75.23,140.26,85.19,24.88,-85.50,-105.67,-73.81,21.29,71.03,-70.59,-71.39
1,-43.07,19.67,67.10,-22.01,-78.34,8.29,176.88,-75.23,140.26,85.19,24.88,-85.50,-105.67,-73.81,21.29,70.78,-70.64,-71.06
1,-43.07,19.67,67.10,-21.42,-78.36,7.87,176.88,-75.23,140.26,85.19,24.88,-85.50,-105.67,-73.81,21.29,70.78,-70.64,-71.06
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.88,-75.23,140.26,85.19,24.76,-85.44,-105.67,-73.81,21.29,70.78,-70.64,-71.06
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.88,-75.23,140.26,85.19,24.76,-85.44,-105.73,-73.78,21.21,70.78,-70.64,-71.06
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.79,-75.24,140.37,85.19,24.76,-85.44,-105.73,-73.78,21.21,70.78,-70.64,-71.06
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.79,-75.24,140.37,85.19,24.76,-85.44,-105.73,-73.78,21.21,70.78,-70.64,-71.06
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.79,-75.24,140.37,85.19,24.76,-85.44,-105.73,-73.78,21.21,71.03,-70.75,-71.29
1,-43.35,19.47,66.48,-21.42,-78.36,7.87,176.79,-75.24,140.37,85.19,24.76,-85.44,-105.73,-73.78,21.21,71.03,-70.75,-71.29
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.79,-75.24,140.37,85.04,24.80,-85.54,-105.73,-73.78,21.21,71.03,-70.75,-71.29
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.83,-75.15,140.29,85.04,24.80,-85.54,-105.79,-73.76,21.28,71.03,-70.75,-71.29
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.83,-75.15,140.29,85.04,24.80,-85.54,-105.79,-73.76,21.28,71.03,-70.75,-71.29
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.83,-75.15,140.29,85.04,24.80,-85.54,-105.79,-73.76,21.28,71.03,-70.75,-71.29
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.83,-75.15,140.29,85.04,24.80,-85.54,-105.79,-73.76,21.28,71.45,-70.63,-71.80
1,-43.31,19.58,66.40,-22.31,-78.48,9.04,176.83,-75.15,140.29,85.04,24.80,-85.54,-105.79,-73.76,21.28,71.45,-70.63,-71.80
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.83,-75.15,140.29,85.04,24.80,-85.54,-106.21,-73.70,21.63,71.45,-70.63,-71.80
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.91,-75.10,140.21,85.32,24.33,-85.38,-106.21,-73.70,21.63,71.45,-70.63,-71.80
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.91,-75.10,140.21,85.32,24.33,-85.38,-106.21,-73.70,21.63,71.45,-70.63,-71.80
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.91,-75.10,140.21,85.32,24.33,-85.38,-106.21,-73.70,21.63,71.45,-70.63,-71.80
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.91,-75.10,140.21,85.32,24.33,-85.38,-106.21,-73.70,21.63,71.36,-70.70,-71.61
1,-43.17,19.69,66.66,-21.99,-78.58,8.98,176.91,-75.10,140.21,85.32,24.33,-85.38,-106.21,-73.70,21.63,71.36,-70.70,-71.61
1,-43.17,19.69,66.66,-21.88,-78.39,9.27,176.91,-75.10,140.21,85.32,24.33,-85.38,-105.87,-73.68,21.19,71.36,-70.70,-71.61
1,-43.22,19.50,66.50,-21.88,-78.39,9.27,177.14,-75.13,139.99,85.38,24.30,-85.48,-105.87,-73.68,21.19,71.36,-70.70,-71.61
1,-43.22,19.50,66.50,-21.88,-78.39,9.27,177.14,-75.13,139.99,85.38,24.30,-85.48,-105.87,-73.68,21.19,71.36,-70.70,-71.61
1,-43.22,19.50,66.50,-21.88,-78.39,9.27,177.14,-75.13,139.99,85.38,24.30,-85.48,-105.87,-73.68,21.19,71.36,-70.70,-71.61
1,-43.22,19.50,66.50,-21.88,-78.39,9.27,177.14,-75.13,139.99,85.38,24.30,-85.48,-105.87,-73.68,21.19,70.84,-70.62,-71.04
1,-43.22,19.50,66.50,-21.88,-78.39,9.27,177.14,-75.13,139.99,85.38,24.30,-85.48,-105.87,-73.68,21.19,70.84,-70.62,-71.04
1,-43.22,19.50,66.50,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.38,24.30,-85.48,-105.94,-73.68,21.23,70.84,-70.62,-71.04
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.40,24.37,-85.58,-105.94,-73.68,21.23,70.84,-70.62,-71.04
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.40,24.37,-85.58,-105.94,-73.68,21.23,70.84,-70.62,-71.04
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.40,24.37,-85.58,-105.94,-73.68,21.23,70.84,-70.62,-71.04
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.40,24.37,-85.58,-105.94,-73.68,21.23,71.19,-70.45,-71.39
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.95,-75.10,140.23,85.40,24.37,-85.58,-105.94,-73.68,21.23,71.19,-70.45,-71.39
1,-43.32,19.37,66.47,-20.65,-78.47,8.24,176.78,-75.06,140.40,85.40,24.37,-85.58,-106.37,-73.69,21.57,71.19,-70.45,-71.39
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.78,-75.06,140.40,85.40,24.37,-85.58,-106.37,-73.69,21.57,71.19,-70.45,-71.39
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.78,-75.06,140.40,85.41,24.24,-85.72,-106.37,-73.69,21.57,71.19,-70.45,-71.39
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.78,-75.06,140.40,85.41,24.24,-85.72,-106.37,-73.69,21.57,71.19,-70.45,-71.39
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.78,-75.06,140.40,85.41,24.24,-85.72,-106.37,-73.69,21.57,71.60,-70.33,-71.87
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.78,-75.06,140.40,85.41,24.24,-85.72,-106.36,-73.56,21.66,71.60,-70.33,-71.87
1,-43.15,19.71,66.54,-19.06,-78.49,6.86,176.84,-75.05,140.33,85.41,24.24,-85.72,-106.36,-73.56,21.66,71.60,-70.33,-71.87
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.84,-75.05,140.33,85.41,24.24,-85.72,-106.36,-73.56,21.66,71.60,-70.33,-71.87
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.84,-75.05,140.33,85.40,24.66,-85.47,-106.36,-73.56,21.66,71.60,-70.33,-71.87
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.84,-75.05,140.33,85.40,24.66,-85.47,-106.36,-73.56,21.66,71.60,-70.33,-71.87
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.84,-75.05,140.33,85.40,24.66,-85.47,-106.36,-73.56,21.66,71.11,-70.25,-71.42
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.69,-74.98,140.52,85.40,24.66,-85.47,-106.34,-73.73,21.71,71.11,-70.25,-71.42
1,-43.24,19.63,66.33,-16.90,-78.52,4.69,176.69,-74.98,140.52,85.40,24.66,-85.47,-106.34,-73.73,21.71,71.11,-70.25,-71.42
1,-43.24,19.63,66.33,-17.14,-78.51,5.32,176.69,-74.98,140.52,85.40,24.66,-85.47,-106.34,-73.73,21.71,71.11,-70.25,-71.42
1,-43.06,19.63,66.67,-17.14,-78.51,5.32,176.69,-74.98,140.52,85.54,24.30,-85.49,-106.34,-73.73,21.71,71.11,-70.25,-71.42
1,-43.06,19.63,66.67,-17.14,-78.51,5.32,176.69,-74.98,140.52,85.54,24.30,-85.49,-106.34,-73.73,21.71,71.11,-70.25,-71.42
1,-43.06,19.63,66.67,-17.14,-78.51,5.32,176.69,-74.98,140.52,85.54,24.30,-85.49,-106.34,-73.73,21.71,70.12,-70.42,-70.39
1,-43.06,19.63,66.67,-17.14,-78.51,5.32,176.86,-74.93,140.35,85.54,24.30,-85.49,-106.16,-73.83,21.61,70.12,-70.42,-70.39
1,-43.06,19.63,66.67,-17.14,-78.51,5.32,176.86,-74.93,140.35,85.54,24.30,-85.49,-106.16,-73.83,21.61,70.12,-70.42,-70.39
1,-43.06,19.63,66.67,-15.84,-78.63,4.18,176.86,-74.93,140.35,85.54,24.30,-85.49,-106.16,-73.83,21.61,70.12,-70.42,-70.39
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.86,-74.93,140.35,85.54,24.33,-85.57,-106.16,-73.83,21.61,70.12,-70.42,-70.39
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.86,-74.93,140.35,85.54,24.33,-85.57,-106.16,-73.83,21.61,70.12,-70.42,-70.39
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.86,-74.93,140.35,85.54,24.33,-85.57,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.82,-74.92,140.35,85.54,24.33,-85.57,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.82,-74.92,140.35,85.54,24.33,-85.57,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-42.86,20.17,66.85,-15.84,-78.63,4.18,176.82,-74.92,140.35,85.54,24.33,-85.57,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,176.82,-74.92,140.35,85.54,24.33,-85.57,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,176.82,-74.92,140.35,85.59,24.56,-85.27,-106.60,-73.96,22.08,70.34,-70.28,-70.76
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,177.08,-74.88,140.20,85.59,24.56,-85.27,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,177.08,-74.88,140.20,85.59,24.56,-85.27,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,177.08,-74.88,140.20,85.59,24.56,-85.27,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-43.01,19.77,66.39,-14.81,-78.66,3.32,177.08,-74.88,140.20,85.59,24.56,-85.27,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-43.01,19.77,66.39,-13.85,-78.67,2.46,177.08,-74.88,140.20,85.59,24.56,-85.27,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-42.77,19.60,66.52,-13.85,-78.67,2.46,177.08,-74.88,140.20,85.55,24.80,-85.28,-107.20,-73.97,22.67,70.18,-70.21,-70.41
1,-42.77,19.60,66.52,-13.85,-78.67,2.46,176.64,-74.90,140.65,85.55,24.80,-85.28,-107.49,-74.02,23.16,70.40,-70.28,-70.68
